"","Gene_ID","exons.x","genes.x","introns.x","exons.y","genes.y","introns.y"
"496","ENSMUSG00000088836",1,0,0,NA,NA,NA
"497","ENSMUSG00000004105",67,0,0,NA,NA,NA
"498","ENSMUSG00000082844",1,0,0,NA,NA,NA
"499","ENSMUSG00000093138",1,0,0,NA,NA,NA
"500","ENSMUSG00000068966",400,0,0,0,432,0
"501","ENSMUSG00000085742",4,0,0,0,7,0
"502","ENSMUSG00000026788",653,0,0,0,783,0
"503","ENSMUSG00000086939",10,0,0,0,18,0
"504","ENSMUSG00000052951",1,0,0,0,2,0
"505","ENSMUSG00000081244",2,0,0,0,2,0
"506","ENSMUSG00000038740",2200,0,0,0,2917,0
"507","ENSMUSG00000086484",14,0,0,NA,NA,NA
"508","ENSMUSG00000085987",4,0,0,0,6,0
"509","ENSMUSG00000086904",8,0,0,0,8,0
"510","ENSMUSG00000087461",54,0,0,0,342,0
"511","ENSMUSG00000103413",3,0,0,0,1,0
"512","ENSMUSG00000038718",1209,0,0,0,1883,0
"513","ENSMUSG00000084908",10,0,0,NA,NA,NA
"514","ENSMUSG00000038696",974,0,0,0,1447,0
"515","ENSMUSG00000081992",341,0,0,NA,NA,NA
"516","ENSMUSG00000087635",115,0,0,0,115,0
"517","ENSMUSG00000026867",2005,0,0,0,2313,0
"518","ENSMUSG00000026864",6721,0,0,0,6723,0
"519","ENSMUSG00000070953",304,0,0,0,394,0
"520","ENSMUSG00000035949",1241,0,0,0,1524,0
"521","ENSMUSG00000026869",1008,0,0,0,1076,0
"522","ENSMUSG00000026870",7,0,0,0,7,0
"523","ENSMUSG00000026873",30,0,0,0,31,0
"524","ENSMUSG00000026875",17,0,0,0,19,0
"525","ENSMUSG00000026874",12,0,0,0,14,0
"526","ENSMUSG00000035875",4,0,0,0,13,0
"527","ENSMUSG00000057110",334,0,0,0,427,0
"528","ENSMUSG00000026878",4365,0,0,0,4562,0
"529","ENSMUSG00000026879",1132,0,0,0,1268,0
"530","ENSMUSG00000106961",11,0,0,NA,NA,NA
"531","ENSMUSG00000026880",154,0,0,0,166,0
"532","ENSMUSG00000075391",70,0,0,0,70,0
"533","ENSMUSG00000035778",95,0,0,0,124,0
"534","ENSMUSG00000086555",24,0,0,0,30,0
"535","ENSMUSG00000026883",1770,0,0,0,2070,0
"536","ENSMUSG00000026885",519,0,0,0,1001,0
"537","ENSMUSG00000107106",14,0,0,NA,NA,NA
"538","ENSMUSG00000086449",7,0,0,NA,NA,NA
"539","ENSMUSG00000106994",9,0,0,NA,NA,NA
"540","ENSMUSG00000026895",1085,0,0,0,1145,0
"541","ENSMUSG00000026894",11,0,0,0,14,0
"542","ENSMUSG00000026890",606,0,0,0,676,0
"543","ENSMUSG00000098312",1,0,0,NA,NA,NA
"544","ENSMUSG00000026889",954,0,0,0,1076,0
"545","ENSMUSG00000026887",280,0,0,0,320,0
"546","ENSMUSG00000085141",7,0,0,0,16,0
"547","ENSMUSG00000087187",1,0,0,0,2,0
"548","ENSMUSG00000047250",243,0,0,0,279,0
"549","ENSMUSG00000106933",3,0,0,NA,NA,NA
"550","ENSMUSG00000083101",9,0,0,0,9,0
"551","ENSMUSG00000096822",1,0,0,0,1,0
"552","ENSMUSG00000083716",56,0,0,0,56,0
"553","ENSMUSG00000064626",1,0,0,0,1,0
"554","ENSMUSG00000009030",462,0,0,0,476,0
"555","ENSMUSG00000075376",2097,0,0,0,2194,0
"556","ENSMUSG00000066798",522,0,0,0,530,0
"557","ENSMUSG00000050714",306,0,0,NA,NA,NA
"558","ENSMUSG00000035437",1865,0,0,0,361,0
"559","ENSMUSG00000026915",2908,0,0,0,3509,0
"560","ENSMUSG00000107491",1,0,0,NA,NA,NA
"561","ENSMUSG00000053164",81,0,0,NA,NA,NA
"562","ENSMUSG00000108226",7,0,0,NA,NA,NA
"563","ENSMUSG00000083745",6,0,0,NA,NA,NA
"564","ENSMUSG00000092958",2,0,0,NA,NA,NA
"565","ENSMUSG00000035403",105,0,0,0,112,0
"566","ENSMUSG00000035392",1247,0,0,0,2658,0
"567","ENSMUSG00000107586",9,0,0,NA,NA,NA
"568","ENSMUSG00000108155",8,0,0,NA,NA,NA
"569","ENSMUSG00000107529",9,0,0,NA,NA,NA
"570","ENSMUSG00000105046",1,0,0,NA,NA,NA
"571","ENSMUSG00000087294",2,0,0,NA,NA,NA
"572","ENSMUSG00000000247",446,0,0,0,438,0
"573","ENSMUSG00000098383",2,0,0,NA,NA,NA
"574","ENSMUSG00000087539",6,0,0,NA,NA,NA
"575","ENSMUSG00000085950",6,0,0,0,12,0
"576","ENSMUSG00000084124",2,0,0,0,2,0
"577","ENSMUSG00000026749",435,0,0,0,414,0
"578","ENSMUSG00000107535",3,0,0,NA,NA,NA
"579","ENSMUSG00000026750",999,0,0,0,1133,0
"580","ENSMUSG00000082931",39,0,0,NA,NA,NA
"581","ENSMUSG00000026751",1,0,0,0,3,0
"582","ENSMUSG00000063972",214,0,0,0,471,0
"583","ENSMUSG00000082508",1,0,0,NA,NA,NA
"584","ENSMUSG00000085201",5,0,0,NA,NA,NA
"585","ENSMUSG00000107884",6,0,0,NA,NA,NA
"586","ENSMUSG00000107468",9,0,0,NA,NA,NA
"587","ENSMUSG00000046618",45,0,0,0,51,0
"588","ENSMUSG00000085755",2,0,0,0,2,0
"589","ENSMUSG00000035295",9,0,0,0,5,0
"590","ENSMUSG00000062997",1296,0,0,NA,NA,NA
"591","ENSMUSG00000026755",1189,0,0,0,1279,0
"592","ENSMUSG00000026754",850,0,0,0,1081,0
"593","ENSMUSG00000035236",1930,0,0,0,2216,0
"594","ENSMUSG00000107833",2,0,0,NA,NA,NA
"595","ENSMUSG00000082315",6,0,0,NA,NA,NA
"596","ENSMUSG00000107955",7,0,0,NA,NA,NA
"597","ENSMUSG00000026753",1034,0,0,0,1084,0
"598","ENSMUSG00000083240",197,0,0,0,197,0
"599","ENSMUSG00000082536",2649,0,0,0,2649,0
"600","ENSMUSG00000049252",1875,0,0,0,5269,0
"601","ENSMUSG00000082930",1,0,0,NA,NA,NA
"602","ENSMUSG00000081999",186,0,0,NA,NA,NA
"603","ENSMUSG00000081085",4,0,0,NA,NA,NA
"604","ENSMUSG00000098660",1,0,0,NA,NA,NA
"605","ENSMUSG00000080994",6,0,0,0,6,0
"606","ENSMUSG00000026866",8,0,0,0,10,0
"607","ENSMUSG00000049744",47,0,0,0,76,0
"608","ENSMUSG00000036890",500,0,0,0,728,0
"609","ENSMUSG00000083849",2,0,0,NA,NA,NA
"610","ENSMUSG00000026872",1646,0,0,0,1946,0
"611","ENSMUSG00000052248",10,0,0,NA,NA,NA
"612","ENSMUSG00000098320",2,0,0,0,2,0
"613","ENSMUSG00000085591",15,0,0,0,16,0
"614","ENSMUSG00000086644",1,0,0,0,3,0
"615","ENSMUSG00000086353",9,0,0,0,49,0
"616","ENSMUSG00000052155",1456,0,0,0,1826,0
"617","ENSMUSG00000026761",1101,0,0,0,1486,0
"618","ENSMUSG00000036792",1524,0,0,0,4018,0
"619","ENSMUSG00000080937",1,0,0,NA,NA,NA
"620","ENSMUSG00000081272",1849,0,0,NA,NA,NA
"621","ENSMUSG00000069495",911,0,0,0,1118,0
"622","ENSMUSG00000026764",23439,0,0,0,24157,0
"623","ENSMUSG00000082879",1,0,0,NA,NA,NA
"624","ENSMUSG00000026765",85,0,0,0,146,0
"625","ENSMUSG00000085357",1,0,0,NA,NA,NA
"626","ENSMUSG00000050447",422,0,0,0,490,0
"627","ENSMUSG00000026766",459,0,0,0,583,0
"628","ENSMUSG00000085862",4,0,0,0,69,0
"629","ENSMUSG00000082483",1,0,0,NA,NA,NA
"630","ENSMUSG00000083449",1,0,0,0,1,0
"631","ENSMUSG00000083270",1,0,0,0,1,0
"632","ENSMUSG00000017144",471,0,0,0,498,0
"633","ENSMUSG00000086349",1,0,0,0,2,0
"634","ENSMUSG00000083472",1,0,0,0,1,0
"635","ENSMUSG00000087701",213,0,0,0,213,0
"636","ENSMUSG00000036249",246,0,0,0,280,0
"637","ENSMUSG00000026946",44,0,0,0,53,0
"638","ENSMUSG00000053475",181,0,0,0,203,0
"639","ENSMUSG00000036202",891,0,0,0,954,0
"640","ENSMUSG00000026950",77,0,0,0,99,0
"641","ENSMUSG00000036093",1759,0,0,0,1874,0
"642","ENSMUSG00000085315",8,0,0,0,5,0
"643","ENSMUSG00000017412",4379,0,0,0,2222,0
"644","ENSMUSG00000082132",1,0,0,NA,NA,NA
"645","ENSMUSG00000025201",37,0,0,NA,NA,NA
"646","ENSMUSG00000055371",654,0,0,0,754,0
"647","ENSMUSG00000036053",947,0,0,0,1303,0
"648","ENSMUSG00000061136",1152,0,0,0,1400,0
"649","ENSMUSG00000026960",197,0,0,0,245,0
"650","ENSMUSG00000083287",192,0,0,0,192,0
"651","ENSMUSG00000075334",395,0,0,0,395,0
"652","ENSMUSG00000060988",1928,0,0,0,3153,0
"653","ENSMUSG00000087040",7,0,0,0,39,0
"654","ENSMUSG00000026824",971,0,0,0,1166,0
"655","ENSMUSG00000026826",442,0,0,0,459,0
"656","ENSMUSG00000084938",3,0,0,0,16,0
"657","ENSMUSG00000086396",1,0,0,0,1,0
"658","ENSMUSG00000054181",9,0,0,0,9,0
"659","ENSMUSG00000026827",1668,0,0,0,1705,0
"660","ENSMUSG00000081642",4,0,0,0,4,0
"661","ENSMUSG00000110205",12,0,0,0,18,0
"662","ENSMUSG00000026828",15,0,0,0,60,0
"663","ENSMUSG00000026830",1221,0,0,0,1144,0
"664","ENSMUSG00000053472",28,0,0,0,28,0
"665","ENSMUSG00000026832",4,0,0,0,6,0
"666","ENSMUSG00000026834",1126,0,0,0,1129,0
"667","ENSMUSG00000086995",10,0,0,NA,NA,NA
"668","ENSMUSG00000026836",506,0,0,0,656,0
"669","ENSMUSG00000091922",3,0,0,NA,NA,NA
"670","ENSMUSG00000026839",468,0,0,0,1606,0
"671","ENSMUSG00000086129",24,0,0,NA,NA,NA
"672","ENSMUSG00000036641",298,0,0,0,427,0
"673","ENSMUSG00000079353",2,0,0,NA,NA,NA
"674","ENSMUSG00000084250",1,0,0,NA,NA,NA
"675","ENSMUSG00000026991",4301,0,0,0,4877,0
"676","ENSMUSG00000087455",2,0,0,0,2,0
"677","ENSMUSG00000080982",1,0,0,0,1,0
"678","ENSMUSG00000026989",2,0,0,0,3,0
"679","ENSMUSG00000081157",64,0,0,0,64,0
"680","ENSMUSG00000035168",589,0,0,0,703,0
"681","ENSMUSG00000026988",204,0,0,0,362,0
"682","ENSMUSG00000026987",945,0,0,0,1463,0
"683","ENSMUSG00000081236",2,0,0,NA,NA,NA
"684","ENSMUSG00000085975",3,0,0,NA,NA,NA
"685","ENSMUSG00000087181",2,0,0,NA,NA,NA
"686","ENSMUSG00000082330",1,0,0,NA,NA,NA
"687","ENSMUSG00000026977",1585,0,0,0,1784,0
"688","ENSMUSG00000060703",279,0,0,0,389,0
"689","ENSMUSG00000080198",8,0,0,NA,NA,NA
"690","ENSMUSG00000026980",46,0,0,0,42,0
"691","ENSMUSG00000086196",6,0,0,NA,NA,NA
"692","ENSMUSG00000054580",13,0,0,0,20,0
"693","ENSMUSG00000026971",3,0,0,0,4,0
"694","ENSMUSG00000026970",874,0,0,0,1363,0
"695","ENSMUSG00000075325",2,0,0,0,4,0
"696","ENSMUSG00000064289",620,0,0,0,879,0
"697","ENSMUSG00000026914",1341,0,0,0,1910,0
"698","ENSMUSG00000092660",2,0,0,NA,NA,NA
"699","ENSMUSG00000087794",1,0,0,NA,NA,NA
"700","ENSMUSG00000035033",698,0,0,0,720,0
"701","ENSMUSG00000026904",4952,0,0,0,5733,0
"702","ENSMUSG00000035000",22,0,0,0,25,0
"703","ENSMUSG00000087422",1,0,0,NA,NA,NA
"704","ENSMUSG00000000394",5,0,0,0,5,0
"705","ENSMUSG00000000392",18,0,0,0,36,0
"706","ENSMUSG00000026896",52,0,0,0,55,0
"707","ENSMUSG00000026893",228,0,0,0,349,0
"708","ENSMUSG00000081817",4,0,0,NA,NA,NA
"709","ENSMUSG00000059742",921,0,0,0,1404,0
"710","ENSMUSG00000085029",1,0,0,NA,NA,NA
"711","ENSMUSG00000075324",136,0,0,0,177,0
"712","ENSMUSG00000082127",38,0,0,0,38,0
"713","ENSMUSG00000084104",1,0,0,0,1,0
"714","ENSMUSG00000026888",414,0,0,0,745,0
"715","ENSMUSG00000034903",217,0,0,0,301,0
"716","ENSMUSG00000061171",47,0,0,0,105,0
"717","ENSMUSG00000057182",2252,0,0,0,2730,0
"718","ENSMUSG00000086701",4,0,0,NA,NA,NA
"719","ENSMUSG00000075318",6838,0,0,0,7533,0
"720","ENSMUSG00000044647",2809,0,0,0,3133,0
"721","ENSMUSG00000052865",8,0,0,NA,NA,NA
"722","ENSMUSG00000085160",2,0,0,NA,NA,NA
"723","ENSMUSG00000026994",17,0,0,0,48,0
"724","ENSMUSG00000034848",341,0,0,0,446,0
"725","ENSMUSG00000086671",8,0,0,NA,NA,NA
"726","ENSMUSG00000064329",2713,0,0,0,3659,0
"727","ENSMUSG00000085386",25,0,0,NA,NA,NA
"728","ENSMUSG00000087301",27,0,0,0,23,0
"729","ENSMUSG00000075316",343,0,0,0,309,0
"730","ENSMUSG00000034810",56,0,0,0,78,0
"731","ENSMUSG00000081973",1,0,0,0,1,0
"732","ENSMUSG00000082218",1,0,0,0,1,0
"733","ENSMUSG00000027022",6,0,0,0,11,0
"734","ENSMUSG00000087467",6,0,0,NA,NA,NA
"735","ENSMUSG00000034780",1010,0,0,0,1987,0
"736","ENSMUSG00000098299",1,0,0,NA,NA,NA
"737","ENSMUSG00000097067",4,0,0,NA,NA,NA
"738","ENSMUSG00000081299",1,0,0,NA,NA,NA
"739","ENSMUSG00000098734",2,0,0,NA,NA,NA
"740","ENSMUSG00000104398",11,0,0,NA,NA,NA
"741","ENSMUSG00000081257",1,0,0,NA,NA,NA
"742","ENSMUSG00000027030",991,0,0,0,1274,0
"743","ENSMUSG00000075312",15,0,0,0,15,0
"744","ENSMUSG00000053896",1,0,0,0,1,0
"745","ENSMUSG00000079324",1,0,0,0,3,0
"746","ENSMUSG00000027035",1376,0,0,0,1757,0
"747","ENSMUSG00000103233",1,0,0,NA,NA,NA
"748","ENSMUSG00000103747",6,0,0,NA,NA,NA
"749","ENSMUSG00000103734",1,0,0,NA,NA,NA
"750","ENSMUSG00000104262",1,0,0,NA,NA,NA
"751","ENSMUSG00000103546",4,0,0,NA,NA,NA
"752","ENSMUSG00000102662",12,0,0,NA,NA,NA
"753","ENSMUSG00000034738",81,0,0,0,136,0
"754","ENSMUSG00000005233",16,0,0,0,19,0
"755","ENSMUSG00000027048",2,0,0,0,3,0
"756","ENSMUSG00000027068",11,0,0,0,11,0
"757","ENSMUSG00000027070",14,0,0,0,18,0
"758","ENSMUSG00000063145",365,0,0,0,574,0
"759","ENSMUSG00000075307",6,0,0,0,13,0
"760","ENSMUSG00000027086",282,0,0,0,325,0
"761","ENSMUSG00000042133",1770,0,0,0,1993,0
"762","ENSMUSG00000082345",3,0,0,NA,NA,NA
"763","ENSMUSG00000070883",72,0,0,0,117,0
"764","ENSMUSG00000083007",3,0,0,NA,NA,NA
"765","ENSMUSG00000027088",492,0,0,0,519,0
"766","ENSMUSG00000042155",1026,0,0,0,1093,0
"767","ENSMUSG00000068882",1820,0,0,0,1931,0
"768","ENSMUSG00000051730",123,0,0,0,271,0
"769","ENSMUSG00000089902",1,0,0,NA,NA,NA
"770","ENSMUSG00000085735",8,0,0,0,14,0
"771","ENSMUSG00000044308",4546,0,0,0,5317,0
"772","ENSMUSG00000042064",418,0,0,0,942,0
"773","ENSMUSG00000047965",84,0,0,0,84,0
"774","ENSMUSG00000075304",4,0,0,0,4,0
"775","ENSMUSG00000087264",13,0,0,0,92,0
"776","ENSMUSG00000086515",3,0,0,NA,NA,NA
"777","ENSMUSG00000075302",23,0,0,NA,NA,NA
"778","ENSMUSG00000070880",14451,0,0,0,15044,0
"779","ENSMUSG00000097025",3,0,0,0,1,0
"780","ENSMUSG00000014959",1407,0,0,0,1553,0
"781","ENSMUSG00000041997",1950,0,0,0,2238,0
"782","ENSMUSG00000041975",320,0,0,0,481,0
"783","ENSMUSG00000041966",468,0,0,0,627,0
"784","ENSMUSG00000027015",63,0,0,0,68,0
"785","ENSMUSG00000027012",2856,0,0,0,5507,0
"786","ENSMUSG00000027010",2912,0,0,0,3446,0
"787","ENSMUSG00000082190",2,0,0,NA,NA,NA
"788","ENSMUSG00000027018",252,0,0,0,316,0
"789","ENSMUSG00000086846",4,0,0,NA,NA,NA
"790","ENSMUSG00000041921",532,0,0,0,410,0
"791","ENSMUSG00000084946",78,0,0,0,127,0
"792","ENSMUSG00000041911",688,0,0,NA,NA,NA
"793","ENSMUSG00000023391",217,0,0,0,217,0
"794","ENSMUSG00000087570",1,0,0,0,3,0
"795","ENSMUSG00000027111",464,0,0,0,544,0
"796","ENSMUSG00000086641",2,0,0,NA,NA,NA
"797","ENSMUSG00000006494",805,0,0,0,878,0
"798","ENSMUSG00000049044",10158,0,0,0,10812,0
"799","ENSMUSG00000085439",8,0,0,NA,NA,NA
"800","ENSMUSG00000085001",14,0,0,NA,NA,NA
"801","ENSMUSG00000086231",55,0,0,NA,NA,NA
"802","ENSMUSG00000004085",213,0,0,0,252,0
"803","ENSMUSG00000084261",1,0,0,NA,NA,NA
"804","ENSMUSG00000055612",145,0,0,0,164,0
"805","ENSMUSG00000081957",23,0,0,0,23,0
"806","ENSMUSG00000085427",4,0,0,0,8,0
"807","ENSMUSG00000027109",1284,0,0,0,1465,0
"808","ENSMUSG00000084213",1,0,0,NA,NA,NA
"809","ENSMUSG00000079286",5,0,0,NA,NA,NA
"810","ENSMUSG00000063714",101,0,0,0,127,0
"811","ENSMUSG00000027108",1499,0,0,0,1700,0
"812","ENSMUSG00000082455",4,0,0,NA,NA,NA
"813","ENSMUSG00000083569",5,0,0,NA,NA,NA
"814","ENSMUSG00000068859",390,0,0,0,429,0
"815","ENSMUSG00000041777",599,0,0,0,592,0
"816","ENSMUSG00000008226",544,0,0,0,609,0
"817","ENSMUSG00000041762",2617,0,0,0,2549,0
"818","ENSMUSG00000085519",5,0,0,NA,NA,NA
"819","ENSMUSG00000086546",6,0,0,NA,NA,NA
"820","ENSMUSG00000087176",11,0,0,0,21,0
"821","ENSMUSG00000085768",5,0,0,0,17,0
"822","ENSMUSG00000075284",310,0,0,0,374,0
"823","ENSMUSG00000027107",8,0,0,0,9,0
"824","ENSMUSG00000086382",7,0,0,0,9,0
"825","ENSMUSG00000086544",86,0,0,0,21,0
"826","ENSMUSG00000056486",10713,0,0,0,5412,0
"827","ENSMUSG00000085838",7,0,0,NA,NA,NA
"828","ENSMUSG00000027104",2445,0,0,0,2968,0
"829","ENSMUSG00000018770",3034,0,0,0,3043,0
"830","ENSMUSG00000083072",3,0,0,0,3,0
"831","ENSMUSG00000009207",1054,0,0,0,1211,0
"832","ENSMUSG00000075279",109,0,0,0,109,0
"833","ENSMUSG00000027099",539,0,0,0,787,0
"834","ENSMUSG00000081156",5,0,0,NA,NA,NA
"835","ENSMUSG00000083837",1,0,0,0,1,0
"836","ENSMUSG00000100303",6,0,0,0,45,0
"837","ENSMUSG00000081406",2206,0,0,NA,NA,NA
"838","ENSMUSG00000075276",14,0,0,NA,NA,NA
"839","ENSMUSG00000059005",6812,0,0,0,6850,0
"840","ENSMUSG00000015839",299,0,0,0,345,0
"841","ENSMUSG00000087222",3,0,0,0,13,0
"842","ENSMUSG00000082187",3,0,0,0,4,0
"843","ENSMUSG00000042410",1179,0,0,0,1357,0
"844","ENSMUSG00000075273",280,0,0,0,280,0
"845","ENSMUSG00000075272",25,0,0,0,25,0
"846","ENSMUSG00000075271",100,0,0,0,100,0
"847","ENSMUSG00000075270",125,0,0,0,205,0
"848","ENSMUSG00000056436",1,0,0,0,1,0
"849","ENSMUSG00000042369",456,0,0,0,681,0
"850","ENSMUSG00000042359",1391,0,0,0,2096,0
"851","ENSMUSG00000002731",232,0,0,0,296,0
"852","ENSMUSG00000075267",2,0,0,0,3,0
"853","ENSMUSG00000002732",37,0,0,0,64,0
"854","ENSMUSG00000002733",692,0,0,0,772,0
"855","ENSMUSG00000051747",77,0,0,0,54,0
"856","ENSMUSG00000044033",543,0,0,0,661,0
"857","ENSMUSG00000042272",1135,0,0,0,1500,0
"858","ENSMUSG00000084087",4,0,0,NA,NA,NA
"859","ENSMUSG00000081611",2,0,0,0,2,0
"860","ENSMUSG00000027016",1049,0,0,0,2797,0
"861","ENSMUSG00000085845",6,0,0,NA,NA,NA
"862","ENSMUSG00000087102",5,0,0,0,19,0
"863","ENSMUSG00000027014",473,0,0,0,759,0
"864","ENSMUSG00000027011",988,0,0,0,1094,0
"865","ENSMUSG00000083950",1,0,0,NA,NA,NA
"866","ENSMUSG00000027009",106,0,0,0,109,0
"867","ENSMUSG00000075256",7,0,0,0,17,0
"868","ENSMUSG00000088915",1,0,0,NA,NA,NA
"869","ENSMUSG00000034701",28,0,0,NA,NA,NA
"870","ENSMUSG00000027007",991,0,0,0,1124,0
"871","ENSMUSG00000034683",2,0,0,0,4,0
"872","ENSMUSG00000059173",2899,0,0,0,3909,0
"873","ENSMUSG00000027006",1677,0,0,0,1901,0
"874","ENSMUSG00000027004",71,0,0,0,72,0
"875","ENSMUSG00000082494",8,0,0,0,8,0
"876","ENSMUSG00000027002",10475,0,0,0,11139,0
"877","ENSMUSG00000081487",10,0,0,NA,NA,NA
"878","ENSMUSG00000064669",1,0,0,NA,NA,NA
"879","ENSMUSG00000083284",38,0,0,0,38,0
"880","ENSMUSG00000027001",381,0,0,NA,NA,NA
"881","ENSMUSG00000026999",338,0,0,0,865,0
"882","ENSMUSG00000106252",77,0,0,NA,NA,NA
"883","ENSMUSG00000086436",214,0,0,NA,NA,NA
"884","ENSMUSG00000064193",2329,0,0,0,2329,0
"885","ENSMUSG00000084107",1,0,0,0,1,0
"886","ENSMUSG00000070866",586,0,0,0,971,0
"887","ENSMUSG00000082666",1,0,0,NA,NA,NA
"888","ENSMUSG00000087061",1,0,0,0,7,0
"889","ENSMUSG00000075249",2,0,0,0,3,0
"890","ENSMUSG00000081400",85,0,0,0,85,0
"891","ENSMUSG00000027091",1772,0,0,0,1874,0
"892","ENSMUSG00000027087",1788,0,0,0,1836,0
"893","ENSMUSG00000085335",5,0,0,NA,NA,NA
"894","ENSMUSG00000081801",1,0,0,NA,NA,NA
"895","ENSMUSG00000048388",6932,0,0,0,7241,0
"896","ENSMUSG00000034552",1,0,0,0,8,0
"897","ENSMUSG00000094125",10,0,0,0,10,0
"898","ENSMUSG00000094336",10,0,0,0,10,0
"899","ENSMUSG00000096729",10,0,0,0,10,0
"900","ENSMUSG00000096484",10,0,0,0,10,0
"901","ENSMUSG00000096337",10,0,0,0,10,0
"902","ENSMUSG00000095824",10,0,0,0,10,0
"903","ENSMUSG00000079247",10,0,0,0,10,0
"904","ENSMUSG00000093115",1,0,0,0,1,0
"905","ENSMUSG00000059588",97,0,0,0,121,0
"906","ENSMUSG00000027082",46,0,0,0,56,0
"907","ENSMUSG00000087362",23,0,0,0,371,0
"908","ENSMUSG00000118521",10,0,0,0,250,0
"909","ENSMUSG00000034101",242,0,0,0,170,0
"910","ENSMUSG00000086598",4,0,0,NA,NA,NA
"911","ENSMUSG00000076437",143,0,0,NA,NA,NA
"912","ENSMUSG00000050043",2848,0,0,NA,NA,NA
"913","ENSMUSG00000027080",480,0,0,0,459,0
"914","ENSMUSG00000034075",1016,0,0,0,1109,0
"915","ENSMUSG00000077382",2,0,0,NA,NA,NA
"916","ENSMUSG00000099206",2,0,0,NA,NA,NA
"917","ENSMUSG00000027079",98,0,0,0,99,0
"918","ENSMUSG00000034059",778,0,0,0,936,0
"919","ENSMUSG00000097187",9,0,0,0,9,0
"920","ENSMUSG00000023224",59,0,0,0,60,0
"921","ENSMUSG00000027078",30,0,0,0,35,0
"922","ENSMUSG00000027076",231,0,0,0,234,0
"923","ENSMUSG00000027075",5,0,0,0,5,0
"924","ENSMUSG00000050896",99,0,0,0,133,0
"925","ENSMUSG00000027074",15,0,0,0,17,0
"926","ENSMUSG00000027071",21,0,0,0,41,0
"927","ENSMUSG00000027067",1738,0,0,0,1819,0
"928","ENSMUSG00000033955",870,0,0,0,1117,0
"929","ENSMUSG00000086969",1,0,0,0,6,0
"930","ENSMUSG00000044338",4,0,0,0,4,0
"931","ENSMUSG00000082534",1,0,0,0,1,0
"932","ENSMUSG00000085135",1,0,0,NA,NA,NA
"933","ENSMUSG00000075224",408,0,0,0,85,0
"934","ENSMUSG00000086905",56,0,0,0,61,0
"935","ENSMUSG00000085025",1,0,0,0,2,0
"936","ENSMUSG00000075217",5,0,0,0,5,0
"937","ENSMUSG00000045392",4,0,0,0,27,0
"938","ENSMUSG00000083594",1,0,0,0,1,0
"939","ENSMUSG00000081041",1,0,0,0,1,0
"940","ENSMUSG00000081907",1,0,0,0,1,0
"941","ENSMUSG00000082028",8,0,0,0,8,0
"942","ENSMUSG00000082908",86,0,0,0,86,0
"943","ENSMUSG00000082417",8,0,0,0,8,0
"944","ENSMUSG00000068819",1,0,0,0,1,0
"945","ENSMUSG00000075149",1,0,0,0,1,0
"946","ENSMUSG00000045225",1,0,0,0,1,0
"947","ENSMUSG00000062757",1,0,0,0,1,0
"948","ENSMUSG00000075081",1,0,0,0,1,0
"949","ENSMUSG00000075073",2,0,0,0,2,0
"950","ENSMUSG00000080223",54,0,0,0,378,0
"951","ENSMUSG00000093625",5,0,0,0,6,0
"952","ENSMUSG00000085547",80,0,0,0,89,0
"953","ENSMUSG00000025314",2414,0,0,0,2786,0
"954","ENSMUSG00000085471",16,0,0,NA,NA,NA
"955","ENSMUSG00000051329",376,0,0,0,450,0
"956","ENSMUSG00000008200",1016,0,0,0,1362,0
"957","ENSMUSG00000080873",1,0,0,NA,NA,NA
"958","ENSMUSG00000040812",104,0,0,0,190,0
"959","ENSMUSG00000080977",65,0,0,NA,NA,NA
"960","ENSMUSG00000027282",1339,0,0,0,1415,0
"961","ENSMUSG00000040794",1220,0,0,0,1810,0
"962","ENSMUSG00000118479",10,0,0,0,10,0
"963","ENSMUSG00000005510",1498,0,0,0,1831,0
"964","ENSMUSG00000005505",213,0,0,0,217,0
"965","ENSMUSG00000063235",334,0,0,0,272,0
"966","ENSMUSG00000005506",5904,0,0,0,6504,0
"967","ENSMUSG00000002104",17,0,0,0,9,0
"968","ENSMUSG00000086495",7,0,0,0,25,0
"969","ENSMUSG00000002102",1719,0,0,0,1755,0
"970","ENSMUSG00000002105",329,0,0,0,127,0
"971","ENSMUSG00000002111",44,0,0,0,62,0
"972","ENSMUSG00000002100",8,0,0,0,10,0
"973","ENSMUSG00000040687",3878,0,0,0,4190,0
"974","ENSMUSG00000002108",53,0,0,0,73,0
"975","ENSMUSG00000086206",2,0,0,NA,NA,NA
"976","ENSMUSG00000088018",1,0,0,NA,NA,NA
"977","ENSMUSG00000002103",1369,0,0,0,888,0
"978","ENSMUSG00000002109",153,0,0,0,328,0
"979","ENSMUSG00000027257",322,0,0,0,370,0
"980","ENSMUSG00000027255",607,0,0,0,658,0
"981","ENSMUSG00000040591",1336,0,0,0,1907,0
"982","ENSMUSG00000027253",724,0,0,0,763,0
"983","ENSMUSG00000081834",3,0,0,0,3,0
"984","ENSMUSG00000040549",3474,0,0,0,3669,0
"985","ENSMUSG00000075040",211,0,0,0,215,0
"986","ENSMUSG00000027247",1324,0,0,0,1527,0
"987","ENSMUSG00000027244",1683,0,0,0,1894,0
"988","ENSMUSG00000027243",85,0,0,0,91,0
"989","ENSMUSG00000082457",2,0,0,NA,NA,NA
"990","ENSMUSG00000040506",1522,0,0,0,2174,0
